cust_id,revenue,days_elapsed,transactions,last_visit,email_offer,redeemed
9K15AMYQ,82.9,1,11,2022-05-29,0,0
HPC4AVTX,56.4,51,8,2022-04-09,0,0
R3X6IEI0,105.3,51,7,2022-04-09,0,0
VHKSALC4,134,39,10,2022-04-21,1,0
7XSTUPWL,92,52,10,2022-04-08,0,0
UUILK60A,160.4,12,13,2022-05-18,0,0
UEFX9BMX,114.9,34,12,2022-04-26,0,0
GB95BLRK,124.1,47,11,2022-04-13,0,0
CMFLA2SJ,114.4,50,12,2022-04-10,0,0
TEBKEITH,61.2,33,6,2022-04-27,0,0
U27071P2,93.6,35,13,2022-04-25,1,0
PHWKNVFM,100.3,49,11,2022-04-11,0,0
AZPDQ1L5,110,30,12,2022-04-30,0,0
4NSWJJ80,78.6,23,13,2022-05-07,1,0
N1C20VBW,93.7,19,10,2022-05-11,0,0
NX9HO9QW,77,55,7,2022-04-05,0,0
QTBA7I5X,154.5,17,15,2022-05-13,0,0
APZJKO2U,121.1,48,13,2022-04-12,0,0
WFX8VB6Z,67,55,8,2022-04-05,0,0
E9STZAYM,79.3,14,7,2022-05-16,0,0
CZ8IVU0K,131.1,30,9,2022-04-30,0,0
F1OX3K8Q,110.6,14,11,2022-05-16,1,0
VA8IXSFQ,94.6,15,10,2022-05-15,0,0
S5UTT8NJ,150.6,22,15,2022-05-08,0,0
QQCPI0ZL,101.3,57,15,2022-04-03,1,0
TSJ3WOP1,57.5,4,7,2022-05-26,0,0
KS0OI1HR,79.6,5,10,2022-05-25,1,0
BOTND34J,62.6,36,6,2022-04-24,0,0
LGQHC8PH,53.8,56,6,2022-04-04,0,0
SXGIFMS6,151.2,20,14,2022-05-10,0,0
0Q7BPRDF,69,15,9,2022-05-15,0,0
LIYH5FAN,125.5,44,12,2022-04-16,0,0
VV1DQKFK,46.3,16,7,2022-05-14,1,0
X7JR1J99,126,18,14,2022-05-12,0,0
XMN8NN06,108.5,33,12,2022-04-27,1,0
5B8396KT,130.1,57,11,2022-04-03,1,0
H9UGFA8Q,126.4,36,12,2022-04-24,0,0
4LXGIYVW,149.5,54,18,2022-04-06,0,0
GZKKQVZI,95,52,9,2022-04-08,0,0
KP0DR6VS,104.3,6,14,2022-05-24,0,0
Q7VZSLV0,124.3,38,17,2022-04-22,0,0
S98O1CJF,126.7,26,12,2022-05-04,1,0
M66ED8CJ,94.7,56,9,2022-04-04,0,0
JKF6NJ6Y,100.8,46,8,2022-04-14,1,0
3RPDDHBR,108.6,42,13,2022-04-18,0,0
9O1A05P9,87.8,40,10,2022-04-20,0,0
CT8GQZFR,106.9,34,10,2022-04-26,0,0
X3NJJLP1,65.2,13,10,2022-05-17,0,0
9JAKY6HS,98,39,14,2022-04-21,0,0
9JY3T74T,39.7,7,6,2022-05-23,0,0
Q2DH2A8F,70.2,33,9,2022-04-27,0,0
IH67ZMN5,130.6,36,14,2022-04-24,0,0
7TZNI0W5,114.3,35,12,2022-04-25,0,0
KCKNDKJK,125.1,42,11,2022-04-18,0,0
L79XTEK0,87.7,45,10,2022-04-15,0,0
PD7ZPJAH,73.7,17,8,2022-05-13,0,0
GYVXG13H,65.8,45,10,2022-04-15,0,0
FXYUCWXC,65.3,11,9,2022-05-19,0,0
AXLCKDOR,40.4,4,4,2022-05-26,0,0
2ESJ837E,140.4,47,9,2022-04-13,1,0
98CVFRAY,146.5,7,13,2022-05-23,0,0
M720AONL,72.4,18,6,2022-05-12,0,0
04MS1JBM,108.1,8,12,2022-05-22,0,0
5V4VXME5,82.9,28,10,2022-05-02,1,0
LJAS4WA4,31.9,57,5,2022-04-03,0,0
EZP5PK0M,100.3,16,9,2022-05-14,0,0
2QPOC03J,140.6,39,12,2022-04-21,0,0
C25OOVK3,76.5,46,7,2022-04-14,0,0
GHZ83VHB,59.7,50,6,2022-04-10,0,0
FAPUONUJ,98.8,50,6,2022-04-10,0,0
KWUIGC7S,76.4,17,6,2022-05-13,0,0
LNA0IKYQ,151.1,57,15,2022-04-03,0,0
VNTACH0L,30.1,14,5,2022-05-16,0,0
4J9K5626,165.9,21,18,2022-05-09,1,0
H0SST2FI,102.2,20,11,2022-05-10,0,0
2US58QPG,118.4,14,12,2022-05-16,0,0
0G9RRI3Q,104.7,56,9,2022-04-04,1,0
5OEWJKK5,95.5,11,9,2022-05-19,0,0
WJIFA40P,60,49,11,2022-04-11,0,0
8R5EF9O6,125,28,13,2022-05-02,0,0
PTQ3POHF,105.6,47,14,2022-04-13,0,0
KPB03F47,85.8,30,10,2022-04-30,0,0
KJ5KQTEP,111.8,47,11,2022-04-13,1,1
NQWIFS4S,168.9,25,12,2022-05-05,0,0
G7J4VZOK,52.1,54,5,2022-04-06,0,0
F69RS30V,74.9,27,8,2022-05-03,0,0
LU1M5KDH,146.6,10,17,2022-05-20,0,0
JPZIHYBC,59,2,10,2022-05-28,0,0
BGFSRNIX,89.9,7,9,2022-05-23,0,0
ZZTFEMW6,95.4,51,13,2022-04-09,0,0
R80LJC4C,88.1,44,9,2022-04-16,0,0
K85IRM7E,92.4,26,12,2022-05-04,0,0
8YT9IOIS,49.5,19,5,2022-05-11,0,0
DUY4F24L,101.8,6,12,2022-05-24,0,0
FKK7P23S,98.6,22,10,2022-05-08,1,1
ZLE33NU3,114.5,41,12,2022-04-19,0,0
FDTTGAD6,106.1,30,12,2022-04-30,1,0
68EPIHU2,77.2,28,9,2022-05-02,1,1
TAGC2XH3,53.4,33,7,2022-04-27,0,0
XUK33CL5,110.6,40,10,2022-04-20,0,0
YQC0HT11,77.7,1,10,2022-05-29,0,0
V4WERJ0Y,106.9,33,13,2022-04-27,0,0
CK10RZZH,100.5,33,12,2022-04-27,1,0
59YDRD10,96.9,3,8,2022-05-27,1,0
03H7ZEEO,114.9,23,9,2022-05-07,0,0
N444MOZQ,154.4,14,14,2022-05-16,1,0
9QUTROJ8,104,5,12,2022-05-25,0,0
484IAKCM,136.2,43,13,2022-04-17,0,0
KHYNOK7L,132.1,31,13,2022-04-29,1,0
ED9KX9U3,117.7,9,14,2022-05-21,0,0
7S6YTVLA,38.5,36,7,2022-04-24,0,0
4A9QQZM1,109,36,10,2022-04-24,1,0
F3TPJJTK,159.7,51,17,2022-04-09,1,0
6Q7W6VRU,79.4,38,7,2022-04-22,0,0
6CSWEF5C,74.4,47,9,2022-04-13,0,0
C171UQVN,49,47,6,2022-04-13,0,0
B1GLV4RY,47.7,53,6,2022-04-07,0,0
ZY0U651J,70.1,56,8,2022-04-04,0,0
NMBPHUF0,97.8,20,11,2022-05-10,0,0
65HF3S9J,125.6,37,13,2022-04-23,0,0
B2H9GCSL,92.1,24,6,2022-05-06,0,0
RG0YW4TR,128.3,55,14,2022-04-05,0,0
57YSO0W5,64.9,49,10,2022-04-11,0,0
PLQWMD3V,68.7,32,10,2022-04-28,0,0
TZRVYGYI,96,0,10,2022-05-30,0,0
0Y1ZSRO8,103.1,40,9,2022-04-20,0,0
MO0P2GL1,85.2,25,9,2022-05-05,0,0
5WO3WMRG,91.5,33,8,2022-04-27,0,0
QP97O5D9,63.5,56,8,2022-04-04,0,0
XDDVLOPR,87.1,37,9,2022-04-23,0,0
UVZZGXN0,70.7,41,9,2022-04-19,1,0
BUYVDRIN,158.8,28,15,2022-05-02,0,0
LRK9X6W4,145,55,12,2022-04-05,0,0
14XQ7ID3,138.3,54,14,2022-04-06,0,0
6EG7LV95,166.1,55,18,2022-04-05,0,0
WAL9Q0BQ,89.6,13,10,2022-05-17,0,0
B10DU15V,99.8,38,11,2022-04-22,0,0
CS4TSBP7,90.1,27,7,2022-05-03,1,0
SI8O2DF6,70.5,38,8,2022-04-22,0,0
UTEWT3MK,137.5,40,16,2022-04-20,0,0
8642ZWOS,80.7,50,7,2022-04-10,0,0
JQTCXMOA,75.1,50,8,2022-04-10,0,0
4E3QP0M4,73.3,4,8,2022-05-26,0,0
RLXB8XQO,180.5,55,15,2022-04-05,0,0
XL0S9CRK,83.6,25,11,2022-05-05,0,0
VNF45EJB,184.5,49,16,2022-04-11,1,1
ISI9Y98S,103.8,53,11,2022-04-07,0,0
8FBAIMGF,75.8,58,6,2022-04-02,0,0
YTKDDAS9,145.6,49,16,2022-04-11,0,0
F609COAU,80.2,11,10,2022-05-19,0,0
57NK1GLM,58.7,25,8,2022-05-05,0,0
W4OZ0OCU,31.8,40,6,2022-04-20,0,0
VBQHIEO5,60.3,8,7,2022-05-22,1,0
R1XTA83W,50.7,11,6,2022-05-19,0,0
R1MIKPKB,150.3,40,16,2022-04-20,0,0
E50E2VTK,100.9,3,13,2022-05-27,0,0
CQYK0X74,139.5,0,15,2022-05-30,0,0
TUWIY1T4,72.1,14,9,2022-05-16,0,0
GANBDG8O,92.5,46,10,2022-04-14,0,0
P36JATC7,92.1,26,7,2022-05-04,0,0
1Y0H0CWC,80.5,3,8,2022-05-27,0,0
5Q4USNX7,81,43,8,2022-04-17,0,0
SU2BWR0B,114.8,51,11,2022-04-09,0,0
MB1GNFVZ,103.9,56,9,2022-04-04,1,0
5R4128YH,135.1,22,11,2022-05-08,0,0
HRMCHQ2J,107.9,46,11,2022-04-14,0,0
K8Y23WZ3,74.4,43,6,2022-04-17,0,0
LLW048D4,63.9,55,6,2022-04-05,0,0
K000LPA8,64.7,34,9,2022-04-26,0,0
P1SBQXYY,75.8,36,10,2022-04-24,0,0
WE5O9MSQ,111.6,17,9,2022-05-13,0,0
78BDS058,151.1,39,15,2022-04-21,0,0
JH1ZEOB5,157.5,42,14,2022-04-18,0,0
SV6DZDG1,187.4,48,17,2022-04-12,0,0
9V00EIA8,88.1,34,8,2022-04-26,1,0
CXOKWEJ1,73.1,53,9,2022-04-07,1,0
HQBITHIZ,149.3,40,16,2022-04-20,0,0
ZKI3MG81,136.3,30,11,2022-04-30,0,0
290GLU1W,98.8,16,9,2022-05-14,0,0
VFW91I3K,134.8,57,12,2022-04-03,0,0
1Z9AJPEB,86.3,15,11,2022-05-15,0,0
I4SA4HY8,61.1,18,9,2022-05-12,0,0
2182LYEN,123.3,6,12,2022-05-24,1,0
6GYBSWEJ,52.2,27,5,2022-05-03,0,0
QWHV13SG,74.1,58,8,2022-04-02,0,0
W92GB1XR,110.1,44,12,2022-04-16,0,0
SZQ6Z34K,134.3,50,13,2022-04-10,0,0
2GMHZK52,99.3,14,11,2022-05-16,0,0
7YR8HANY,57.7,40,9,2022-04-20,0,0
86ZA7E5O,165.9,57,16,2022-04-03,1,0
HYNWF83H,55.9,5,8,2022-05-25,0,0
BANXWW5Z,117.9,32,10,2022-04-28,0,0
YMH6PL0W,111.5,50,11,2022-04-10,1,0
FTUM88VQ,113.5,25,12,2022-05-05,0,0
1NHAP9E6,101.6,12,9,2022-05-18,0,0
XZU0ZACR,96.9,17,11,2022-05-13,0,0
5N20NYLQ,82.7,51,11,2022-04-09,0,0
SAD5D7B3,90.5,52,8,2022-04-08,0,0
VCF6R64C,93.4,12,9,2022-05-18,0,0
NUBODBWP,64.9,29,7,2022-05-01,1,0
E0SVMYNJ,92.5,13,8,2022-05-17,0,0
1F5BS1JN,131.8,49,13,2022-04-11,0,0
NBA9LPM8,126.4,13,9,2022-05-17,1,0
5805YZ8T,144.6,54,13,2022-04-06,0,0
P5X5T1FK,81.4,45,10,2022-04-15,0,0
R72QUEQ8,104.5,34,10,2022-04-26,0,0
DCD02FFK,117.7,2,13,2022-05-28,0,0
8LOEYOCV,87.3,7,9,2022-05-23,0,0
ZDIO77V8,125.4,2,13,2022-05-28,0,0
UUNDLQRG,18.4,37,3,2022-04-23,0,0
D6500OG2,62.5,58,8,2022-04-02,0,0
X0QH1ECU,78.3,22,9,2022-05-08,0,0
PVCAP3XG,71.8,31,10,2022-04-29,0,0
JU6J526O,92.4,55,9,2022-04-05,1,1
HIOB68XV,77,7,10,2022-05-23,0,0
2FZ7T9VL,141,57,13,2022-04-03,1,1
VSAJRA0F,46.2,35,10,2022-04-25,1,0
X449HSZQ,76,42,9,2022-04-18,1,1
WI7FTMFD,84,47,11,2022-04-13,0,0
ZK1S8L3M,82.9,41,12,2022-04-19,0,0
J9ERXKOH,125.6,56,13,2022-04-04,1,0
9LNH1QF6,73,43,9,2022-04-17,0,0
USMLDWXE,89.9,55,15,2022-04-05,0,0
RJJZO4UF,86.7,51,10,2022-04-09,0,0
O8M17GLX,126.2,26,14,2022-05-04,0,0
DXLW85X6,163.4,27,16,2022-05-03,1,0
GI845RE3,122.1,18,11,2022-05-12,1,0
JKP36JC0,114,34,11,2022-04-26,0,0
HZPKS2JT,80.8,57,7,2022-04-03,0,0
4LTEGKDB,90.7,32,9,2022-04-28,0,0
BS2BTRA8,146.3,35,13,2022-04-25,1,0
71B0SP2Y,132.7,5,10,2022-05-25,0,0
TXMSYQBA,95.8,37,12,2022-04-23,0,0
SKCDET14,109.5,28,11,2022-05-02,1,0
BJ6WKBPM,115.7,58,10,2022-04-02,0,0
FP70XOTF,79,20,7,2022-05-10,0,0
PDJYQXJF,50.3,53,6,2022-04-07,0,0
92CPZSBS,129.8,43,16,2022-04-17,1,0
3F0OPZPB,216.7,29,19,2022-05-01,0,0
K0NONISI,60.8,37,8,2022-04-23,0,0
QK1UT069,96.6,14,12,2022-05-16,0,0
TY59J4PG,179.7,5,16,2022-05-25,0,0
2VKBS64T,71.9,26,7,2022-05-04,0,0
W45OPCUY,147.7,1,14,2022-05-29,1,0
1T2K7VS9,122.8,17,10,2022-05-13,0,0
3LKM18K3,83.7,34,7,2022-04-26,0,0
ZAIEJPE5,178.5,50,15,2022-04-10,0,0
Y8HC7LAM,78.9,40,11,2022-04-20,0,0
H7JN71KO,66.4,39,6,2022-04-21,0,0
2S8XBFSQ,57.5,32,12,2022-04-28,1,0
YYQT49P7,118,47,10,2022-04-13,0,0
HPYI1SCS,77.3,55,7,2022-04-05,0,0
L3Z7BANV,123.4,20,13,2022-05-10,0,0
6FPKD39Q,71.7,8,9,2022-05-22,0,0
VREHZK2O,95.6,41,8,2022-04-19,0,0
QAM94ROL,37.4,53,3,2022-04-07,0,0
M7B9Q5X2,103.7,52,10,2022-04-08,1,0
GK3M3SI2,88.7,25,9,2022-05-05,1,0
BIXHB0FP,137.8,8,13,2022-05-22,0,0
JII4A00D,85.3,56,7,2022-04-04,0,0
7R0Z4671,107.6,36,9,2022-04-24,1,0
P5T757RR,145.1,28,12,2022-05-02,0,0
PUQLFLFE,106.6,57,8,2022-04-03,1,0
RN6XDNXN,95.3,10,11,2022-05-20,0,0
8A90LHWU,81.8,26,8,2022-05-04,0,0
D4B70Y09,157.5,0,17,2022-05-30,1,0
7SZI5PJJ,88.2,50,11,2022-04-10,0,0
24PDKJP0,105.6,53,11,2022-04-07,0,0
NQRR3IZ2,68.1,19,6,2022-05-11,0,0
S5WQ46SS,142.6,47,16,2022-04-13,0,0
COXDTWG4,120.6,44,9,2022-04-16,0,0
KR5F2GXQ,73.7,22,9,2022-05-08,0,0
07C3WDE7,143.4,54,17,2022-04-06,1,0
5Z0QDEUR,110.2,35,10,2022-04-25,0,0
GLIGTN6J,95.5,58,8,2022-04-02,0,0
H77C8AMB,91.7,31,8,2022-04-29,0,0
1Y3FGCM4,133.9,40,12,2022-04-20,0,0
QRI0DMBA,87.1,53,9,2022-04-07,1,0
W13ET42N,109.5,19,11,2022-05-11,0,0
1CC0R5JA,73.2,49,9,2022-04-11,0,0
44TGE0B8,158.1,8,13,2022-05-22,1,1
HSSJ6AWG,50,46,6,2022-04-14,0,0
COR2X4VW,166,35,18,2022-04-25,0,0
K3K77E84,115.6,47,12,2022-04-13,0,0
XOH9KO7I,126.2,30,14,2022-04-30,0,0
OWR9GJE4,94.5,46,9,2022-04-14,1,0
3QHTGK5M,50,44,7,2022-04-16,0,0
4HO27P5D,110.9,37,12,2022-04-23,1,0
S9F7U8JY,139.6,1,15,2022-05-29,0,0
F7K4LI41,111.8,50,11,2022-04-10,0,0
U0HHCO40,66.4,12,9,2022-05-18,0,0
V0PG5D3O,108.8,55,14,2022-04-05,0,0
0TVFZXXB,215.5,39,20,2022-04-21,0,0
7O55TQBX,128,26,10,2022-05-04,0,0
YYGIFB3I,83.8,49,8,2022-04-11,0,0
09UHVAEL,86.8,2,8,2022-05-28,0,0
VSERTSH6,158.3,36,13,2022-04-24,0,0
WKVFA0UU,141.7,38,15,2022-04-22,0,0
OD5VIOF2,83.1,49,7,2022-04-11,0,0
S8HHEXDT,112.6,56,14,2022-04-04,1,1
LP03LMFD,64.7,41,5,2022-04-19,1,0
FS1JJJ8Y,91.4,29,9,2022-05-01,1,0
TKW1PI6O,83.3,41,10,2022-04-19,0,0
XUZKU0EK,76.5,6,8,2022-05-24,0,0
AFYFNAJ0,160,55,12,2022-04-05,0,0
GVMACEF3,40.5,33,5,2022-04-27,0,0
7ZHKHFZV,172.2,39,15,2022-04-21,1,0
EKT0OBDD,78.2,17,8,2022-05-13,1,0
N3ZOG09G,140.2,31,12,2022-04-29,0,0
ZGF4WTTR,111.5,1,11,2022-05-29,0,0
XJ0ZDH6F,112.1,3,8,2022-05-27,0,0
XQAAVGHH,113.4,13,12,2022-05-17,0,0
QUPS2FOF,97.4,12,10,2022-05-18,0,0
LPG3YY85,134.1,20,10,2022-05-10,0,0
BS7KWPX7,123.1,46,14,2022-04-14,0,0
0WAMT8AP,195.4,54,16,2022-04-06,0,0
7P0P13SE,104.9,21,12,2022-05-09,0,0
RXIB3FJE,106.5,22,10,2022-05-08,1,0
4JOI0749,96.1,10,11,2022-05-20,0,0
HVMOUCJO,62.6,40,7,2022-04-20,0,0
TXL5JM5O,141.9,2,12,2022-05-28,0,0
C6AENQNY,87.7,33,13,2022-04-27,0,0
O88UORWQ,67.2,27,8,2022-05-03,0,0
6IC63TBH,119.5,21,12,2022-05-09,1,1
TORPTKSG,132.5,46,11,2022-04-14,0,0
RGKM1HVP,113.8,28,12,2022-05-02,1,1
8B1CIXIR,53.4,27,9,2022-05-03,0,0
UIX93JL8,97.6,31,11,2022-04-29,0,0
0JYOD69Y,102.7,52,10,2022-04-08,0,0
AG0ZSFBH,108.6,1,11,2022-05-29,0,0
IOIGMM51,113.2,56,11,2022-04-04,0,0
3NS869KT,143.5,37,12,2022-04-23,0,0
77AYMGQJ,115.4,1,10,2022-05-29,0,0
YQCVWLQP,122.6,24,12,2022-05-06,0,0
DTFVV32L,41.4,5,5,2022-05-25,0,0
8WZ19WU9,107,49,10,2022-04-11,1,0
02BOP260,70.8,4,8,2022-05-26,0,0
VDTWV2NO,60.8,40,6,2022-04-20,0,0
3AO6KFQP,125.9,5,11,2022-05-25,0,0
DTMPXQ5W,112.3,56,11,2022-04-04,0,0
OLU25W9N,169.1,32,15,2022-04-28,1,0
A0NRFRNK,152.4,54,12,2022-04-06,0,0
STGLDSZU,51.2,55,7,2022-04-05,1,0
UQYGO54M,51.1,58,7,2022-04-02,0,0
GQLY39BK,190.9,43,16,2022-04-17,0,0
43IO9FC2,47.3,54,7,2022-04-06,0,0
1EILWDBM,164.2,43,14,2022-04-17,0,0
WYYBIX43,171.6,36,17,2022-04-24,0,0
1924PTFK,101.5,51,12,2022-04-09,0,0
QJRUSB7S,92,39,10,2022-04-21,0,0
XG4WU650,121.2,12,9,2022-05-18,0,0
XG92I4AC,102.1,32,9,2022-04-28,0,0
NR9V20AE,98.5,5,10,2022-05-25,0,0
UJKFIFHG,103.2,26,11,2022-05-04,1,0
EXO1TDTJ,95.5,49,15,2022-04-11,0,0
FP208QCP,65,54,7,2022-04-06,0,0
BG94GSEC,64.2,12,10,2022-05-18,0,0
EDKFXNZD,61.7,30,7,2022-04-30,0,0
000O4KRX,104,7,10,2022-05-23,1,0
VOM2NKKQ,172,44,14,2022-04-16,1,0
S8H4R3KO,143.8,8,15,2022-05-22,0,0
2ATSIJ13,65.5,31,8,2022-04-29,0,0
70QZ7PQL,32.3,35,6,2022-04-25,0,0
5OLQ4O7B,98.9,51,15,2022-04-09,0,0
33B153N0,101.7,50,11,2022-04-10,0,0
YO6ZZDSE,71.1,43,6,2022-04-17,0,0
79M6FWGT,69.5,20,9,2022-05-10,0,0
IMN8K8YC,118.2,37,13,2022-04-23,0,0
27XJEK7H,89.7,24,9,2022-05-06,0,0
64JJPEMT,73,3,7,2022-05-27,0,0
ZSEDT1IY,105.9,48,11,2022-04-12,0,0
SCOTGDFL,112,10,10,2022-05-20,0,0
DM8UC7TL,142.7,58,11,2022-04-02,0,0
BDNOLJJA,108,35,12,2022-04-25,0,0
Z131XXQO,139,45,14,2022-04-15,0,0
LEYXE8HM,115.4,38,14,2022-04-22,1,0
8JPQN38L,72.8,4,8,2022-05-26,0,0
8V1UC5WN,91.1,28,9,2022-05-02,1,0
BKMGF3LV,179.3,42,17,2022-04-18,0,0
7ETS7Q9J,185.1,26,18,2022-05-04,0,0
66WNH29A,90.9,56,10,2022-04-04,1,1
4K0FSLYI,157.3,40,14,2022-04-20,1,0
9FEIJRGR,105.6,23,13,2022-05-07,0,0
H8GJZR5P,45,43,4,2022-04-17,0,0
82I56FGC,79.7,28,10,2022-05-02,0,0
LHF82XBY,51.9,16,9,2022-05-14,1,0
E6EM8OVM,109.2,39,16,2022-04-21,0,0
EMLQEK03,105.3,24,11,2022-05-06,0,0
A71FJ75P,153.8,17,14,2022-05-13,0,0
7758WQU3,48.1,16,5,2022-05-14,1,0
SG0NN09Q,90.8,56,9,2022-04-04,0,0
PVPBID6X,181.1,52,15,2022-04-08,1,0
YB3KA7Y2,129.8,46,13,2022-04-14,0,0
A56CFAUG,112.8,56,12,2022-04-04,1,0
QE8V8W5D,67.4,47,8,2022-04-13,0,0
E8XZBTKK,67.3,57,8,2022-04-03,0,0
1E0SX3X9,53.2,28,7,2022-05-02,0,0
KLL8NU7N,92.4,34,8,2022-04-26,0,0
0S0Q4LQG,101.5,20,7,2022-05-10,0,0
18FIOIRB,124.2,51,13,2022-04-09,1,0
DL24QMN0,105.6,19,8,2022-05-11,1,0
JPU8UE6E,77.3,20,13,2022-05-10,0,0
PQL1LL5G,149.3,53,16,2022-04-07,0,0
CKS7KEN7,156.8,5,14,2022-05-25,0,0
K305BALB,128.1,27,14,2022-05-03,0,0
XR6WS99W,69.4,43,9,2022-04-17,0,0
KKJR9DHY,115.8,12,14,2022-05-18,0,0
RRPH7PP6,108.7,39,10,2022-04-21,0,0
NOCOFFK4,205.8,45,19,2022-04-15,0,0
9ZMGK8HT,157.2,45,13,2022-04-15,1,0
2FQP17AB,167.4,15,15,2022-05-15,0,0
HO1TKZUI,163,54,15,2022-04-06,1,0
90U5YEOP,66,37,10,2022-04-23,0,0
HXQPVQFV,123.1,53,11,2022-04-07,0,0
14GNZ71W,160.4,11,16,2022-05-19,0,0
LH6NULTB,162.9,23,13,2022-05-07,0,0
9HJSU7U0,105.9,57,11,2022-04-03,0,0
JBRSENRM,106.6,50,10,2022-04-10,0,0
AHDWOPRR,147.9,10,12,2022-05-20,0,0
RDAORP3A,90.7,33,10,2022-04-27,0,0
LVROKPIG,119.8,50,13,2022-04-10,0,0
UIOWDB7J,69.8,35,8,2022-04-25,0,0
WONEG7SG,72.7,55,11,2022-04-05,0,0
TCH2CCO0,151.6,56,16,2022-04-04,0,0
FK1WU201,72.2,16,7,2022-05-14,0,0
RYQ9EKFL,48.6,32,7,2022-04-28,0,0
DZ2XBSVU,143.2,54,13,2022-04-06,0,0
396M0D0P,107.5,44,11,2022-04-16,0,0
X7FLZTEK,138.4,9,12,2022-05-21,0,0
EA5GGBT4,84.5,30,8,2022-04-30,0,0
8P5Z4BJ3,117.5,57,13,2022-04-03,0,0
PYO8TEVO,169.1,7,15,2022-05-23,0,0
ELIDRR6D,123.1,40,12,2022-04-20,0,0
1U8UYS7U,112,52,10,2022-04-08,1,1
LWUD23DF,83.5,57,7,2022-04-03,0,0
8FMTFYUF,35.2,3,7,2022-05-27,1,0
83PUFP6Z,153.6,45,16,2022-04-15,0,0
RWOPUZYT,66.3,48,8,2022-04-12,0,0
VHTQ9JVN,157.1,21,15,2022-05-09,0,0
OKM1YBDZ,95.2,32,12,2022-04-28,0,0
CUBTNJX1,131.6,58,15,2022-04-02,0,0
0Y48IMYR,72.9,15,8,2022-05-15,0,0
UNEBV2NJ,75.5,34,8,2022-04-26,1,0
VY90LQEQ,129.1,25,13,2022-05-05,0,0
BT1V2FQ0,96,40,11,2022-04-20,0,0
GAPXQ3KW,121.5,34,12,2022-04-26,0,0
ANPPL3HR,93.3,38,9,2022-04-22,0,0
KY3H3XAI,46.2,29,7,2022-05-01,0,0
N47AYTRV,149.5,9,12,2022-05-21,0,0
ALQCMGLK,81.2,14,7,2022-05-16,1,0
JCV2TFD0,99.9,0,11,2022-05-30,0,0
RBM52BOU,99.3,4,9,2022-05-26,0,0
CYQM83I1,128.8,50,11,2022-04-10,0,0
0O9NSSRU,140.1,7,14,2022-05-23,0,0
01RHVUBO,79.1,12,10,2022-05-18,0,0
6Z6W84LR,80,44,9,2022-04-16,0,0
B26IR94K,137.7,53,15,2022-04-07,1,0
TXPCLV6W,54.3,43,8,2022-04-17,0,0
T92JAXC0,84.8,35,7,2022-04-25,0,0
BOSUN5P7,78.8,15,10,2022-05-15,0,0
AKZRJXCP,75.1,32,9,2022-04-28,0,0
YRCYGMXE,105.9,51,11,2022-04-09,0,0
GX554OFV,111.9,37,13,2022-04-23,0,0
TTC1UDMF,151,36,13,2022-04-24,0,0
VZ9WT3YJ,106.3,27,17,2022-05-03,0,0
JM15PXQX,115.4,1,10,2022-05-29,1,1
CSNQWZDR,124.1,12,10,2022-05-18,0,0
G5MXWQ3I,133.5,27,13,2022-05-03,1,0
QN8SUE43,72.6,27,8,2022-05-03,0,0
50VQX11A,98.8,9,11,2022-05-21,0,0
4LOYON7K,47.3,27,6,2022-05-03,0,0
15F9YMFY,69.4,38,7,2022-04-22,0,0
XGNMPI8P,72.6,18,8,2022-05-12,0,0
91TUPA9X,125.3,34,11,2022-04-26,1,1
AG0DMQJ1,125.8,34,9,2022-04-26,0,0
S58809UR,94,30,9,2022-04-30,0,0
SGHXOL9C,111,52,10,2022-04-08,0,0
43MMMK0F,153.7,58,15,2022-04-02,0,0
ZB2DEFD3,89.9,37,9,2022-04-23,0,0
3B6OL3VC,97.4,43,12,2022-04-17,0,0
1TKZXPU9,79.4,16,9,2022-05-14,0,0
05VWC3JF,162.5,21,12,2022-05-09,1,0
RQVWH5NK,62.9,21,7,2022-05-09,0,0
1JP6DA3R,49.6,42,8,2022-04-18,0,0
LYSWIXRD,150.6,19,13,2022-05-11,0,0
SV936W5A,138.3,55,15,2022-04-05,0,0
D319JOI2,82.9,45,9,2022-04-15,0,0
OK4UQ09S,47,55,5,2022-04-05,1,0
PE67IHNY,105.8,38,10,2022-04-22,0,0
3K1BT7GF,69.7,36,9,2022-04-24,0,0
JOAQL09D,78.4,18,10,2022-05-12,0,0
9XC3PYIO,82.3,43,8,2022-04-17,0,0
R2V2FHUW,24.8,1,5,2022-05-29,1,0
XTC70RB6,82.2,20,9,2022-05-10,0,0
KWFQ4UEQ,88.2,57,10,2022-04-03,0,0
0ANWHRZS,84.3,52,8,2022-04-08,0,0
3WRZWDJM,97.9,30,12,2022-04-30,0,0
VFW028K2,156.3,38,15,2022-04-22,0,0
CTSIJY6I,61.9,28,6,2022-05-02,0,0
2XGV3HSE,161.1,55,16,2022-04-05,0,0
KQ36HWBG,122,40,10,2022-04-20,0,0
R33NKQ3A,83.2,2,7,2022-05-28,1,0
VM8647C3,93.5,52,13,2022-04-08,1,0
T0SZJA62,80.7,21,9,2022-05-09,0,0
NO64EZKH,126.1,42,12,2022-04-18,0,0
6V4TYS0L,36.9,39,4,2022-04-21,1,1
IXBJIDCG,128.3,28,14,2022-05-02,1,0
RQO0KR1E,136,8,14,2022-05-22,0,0
