id,unlimited,roaster,wifi,locations,recency,origination,food,tx,per_cap,q1,q2_1,q2_2,q2_3,q2_4,q2_5,q3,q4
9AAA9Z9A,0,0,0,1,19,16,0,13,-2.9253846153846155,0,2,1,3,2,1,1,8
ZZZ9A0Z0,0,0,1,1,19,21,0,6,-3.2066666666666666,0,3,1,4,4,5,0,9
AA9A0AAZ,0,0,0,1,18,3,0,2,0.565,0,2,3,4,4,3,1,8
090Z0900,0,0,0,1,20,3,0,2,-2.22,0,2,2,4,4,2,1,8
09AZA9ZA,0,0,0,2,8,2,1,2,2.565,0,3,3,4,4,3,0,10
Z0ZA90A9,0,0,0,1,17,24,1,18,2.9516666666666667,0,1,1,5,3,3,0,9
00Z0Z990,0,0,0,1,13,16,1,9,0.5122222222222222,0,3,3,3,3,4,0,9
90Z9ZZAZ,0,0,0,3,13,2,1,2,0.795,0,3,3,3,2,5,0,10
ZA0Z0Z00,0,0,0,1,11,28,0,7,0.2571428571428572,1,1,2,4,3,2,1,6
0ZAA0AZ0,0,0,0,1,22,15,0,9,-0.7822222222222223,0,3,1,3,4,2,0,10
9Z00Z9Z0,0,0,1,1,16,4,1,4,2.055,0,4,3,5,1,4,1,9
90AZ9ZZA,0,0,1,1,20,4,0,1,1.31,1,2,1,3,5,5,0,10
9AZ09ZA0,0,0,1,2,23,20,0,4,0.765,1,2,3,2,3,5,1,7
900Z09ZA,0,0,1,3,15,8,0,7,-3.674285714285714,0,2,1,4,3,5,1,6
0Z9AZ999,0,0,0,2,13,25,0,7,0.5685714285714286,0,1,3,3,1,4,1,7
AA009909,0,0,0,3,10,5,0,4,-2.68,0,2,2,4,2,3,1,6
9Z900A90,0,0,0,2,18,22,0,15,0.65,0,3,2,2,2,4,0,9
9ZZAZ0Z0,0,0,0,1,19,26,1,6,1.4100000000000001,0,4,4,5,3,1,0,10
990000AZ,0,0,1,1,6,15,1,7,3.4642857142857144,1,3,2,3,4,4,1,7
9A09990A,0,0,0,2,14,18,0,2,-1.54,1,5,5,3,1,3,1,10
9ZZA9ZZZ,0,0,0,1,14,27,1,25,3.7895999999999996,0,4,3,4,4,1,0,7
9Z0AZAZ9,0,0,0,1,18,8,0,5,1.762,0,4,3,4,4,4,0,8
9ZZ0A9ZZ,0,0,0,1,10,19,1,9,5.33,0,4,2,3,3,4,1,10
9ZZAA00Z,0,0,0,1,9,22,0,2,-0.965,0,3,1,4,2,3,0,8
Z909ZZ0Z,0,0,0,1,15,25,0,22,-1.3072727272727274,0,1,3,3,3,3,0,9
0909AAZ0,0,0,0,1,9,7,0,3,-0.22666666666666668,0,3,3,2,3,3,1,10
99ZZ9000,0,0,0,2,16,17,1,1,4.3,0,4,2,3,2,3,1,10
0Z0A9Z99,0,0,1,1,18,18,0,8,0.90875,0,2,2,3,4,4,0,9
990ZZ0ZA,0,1,0,1,16,6,1,2,9.34,1,4,2,2,2,4,1,10
AA0AZ999,0,0,0,1,12,19,0,8,-0.28375,1,3,2,3,4,3,1,7
9A900Z00,0,0,0,1,12,28,0,9,1.1044444444444443,0,4,3,2,2,4,0,8
ZA0Z9Z9Z,0,0,0,2,11,24,0,2,-2.075,0,2,2,4,4,5,0,9
9Z00ZZ0Z,0,0,0,1,15,23,1,4,4.19,1,4,3,4,3,3,1,9
00A9ZA90,0,0,1,4,18,7,0,2,-4.35,0,3,1,4,3,3,0,7
9AA909AA,0,0,1,1,11,20,0,19,0.828421052631579,0,4,2,4,4,4,0,10
9A9Z900A,0,0,0,1,12,22,1,4,2.57,0,3,3,2,5,4,1,10
Z9AZ00Z0,0,0,1,1,16,12,0,10,-3.048,0,4,4,4,4,4,1,10
0Z09AZ9Z,0,0,0,2,14,25,0,14,2.5100000000000002,0,2,4,5,2,3,1,9
AA90909Z,0,0,0,1,18,29,0,10,0.45599999999999996,0,4,2,4,2,4,1,8
A0A9ZZAZ,0,0,0,1,15,12,1,8,3.38625,1,4,2,2,2,2,1,8
0A0AZ009,0,0,0,2,15,10,0,8,-1.98875,1,3,1,5,3,2,0,10
Z0ZAZ9Z9,0,0,0,2,17,26,1,9,0.87,1,3,2,1,3,4,0,9
AZAZZ009,0,0,1,1,14,27,1,11,2.1454545454545455,1,4,2,4,4,1,0,9
Z909ZZ0Z,0,0,0,2,14,25,0,21,-0.7514285714285714,0,2,3,5,2,3,1,10
Z0ZAZ9A9,0,0,1,3,17,3,1,3,-1.5566666666666666,0,4,2,4,5,3,1,10
0ZZ90A0Z,0,0,0,3,28,8,0,6,-1.79,0,5,5,3,2,1,0,9
0900A9A9,0,0,0,1,17,23,0,20,0.9175000000000001,1,5,5,4,4,2,0,7
AZZ9A990,0,0,1,2,21,22,0,9,-2.5133333333333336,1,5,3,3,4,3,1,9
0990A0Z9,0,0,0,2,7,16,0,7,0.8528571428571429,1,5,1,5,3,4,0,10
9ZAAZZ90,0,0,0,3,18,17,0,12,-2.2816666666666667,0,4,1,3,3,2,0,9
ZZ0AZZ0Z,0,0,0,1,17,22,0,15,1.7713333333333334,0,2,2,4,3,2,0,9
ZZ90ZA99,0,0,1,2,12,15,0,13,-2.0323076923076924,0,5,5,4,3,3,0,7
0A000AA0,0,0,0,2,17,2,1,2,1.44,0,3,2,5,2,4,1,8
99A99AAZ,0,0,1,2,14,28,0,5,-4.298,0,3,4,2,5,3,1,6
AZZ9AAZZ,0,0,0,2,18,6,1,2,4.65,0,3,1,5,2,5,1,5
ZA9ZZ009,0,0,1,1,20,23,1,13,3.147692307692308,0,2,3,3,4,1,0,10
Z009ZZZ0,0,0,0,1,16,11,0,3,-0.19999999999999998,0,5,1,2,2,3,0,9
99A9090Z,0,0,0,1,16,30,0,20,1.5150000000000001,0,2,1,1,4,2,0,10
ZZZ90AAA,0,0,1,1,23,11,0,6,-2.348333333333333,0,4,4,4,4,1,1,10
A9AAAZA0,0,0,0,1,22,14,1,13,3.152307692307692,1,1,5,5,1,3,1,9
00A9AZ0Z,0,0,0,1,9,4,1,3,3.3000000000000003,1,2,2,4,4,3,0,10
AZ999AZA,0,0,0,1,15,8,1,8,1.5925,1,3,3,1,5,4,1,9
Z00A0909,0,0,0,4,15,3,0,3,-0.8766666666666666,0,3,4,5,2,3,0,8
9A099090,0,0,0,1,6,5,0,3,-0.3233333333333333,0,4,2,5,1,1,1,8
A9Z0Z0ZZ,0,0,1,1,16,14,0,12,-0.7091666666666666,0,4,3,5,3,4,0,9
Z0099009,0,0,0,1,20,22,1,17,2.4076470588235295,1,5,3,3,3,3,0,9
AZZ09A9Z,0,0,0,2,17,24,0,20,0.0875,0,2,2,3,3,1,1,10
00A0000Z,0,0,0,2,19,11,1,3,2.77,0,2,3,2,3,5,1,10
0AAA9Z0Z,0,0,1,1,20,15,0,4,-1.7275,0,2,2,4,4,4,0,9
Z99A9AZ0,0,0,1,1,17,24,0,8,-1.69625,0,2,3,2,3,5,1,8
9ZA9A09A,0,0,0,2,17,23,1,4,2.395,0,3,3,4,4,3,1,10
9ZAZ9Z0A,0,0,0,1,11,14,1,12,5.701666666666667,0,3,1,3,2,2,0,10
ZZAA9ZZA,0,0,1,2,12,18,0,13,-1.18,1,2,5,4,2,2,0,10
00A09900,0,0,1,2,13,16,0,15,-2.420666666666667,0,4,2,3,2,2,1,9
9AAZAZZ9,0,0,1,1,10,5,0,2,-1.54,0,2,2,4,1,4,0,8
A09ZZA00,0,0,1,1,16,11,1,7,-1.0471428571428572,0,4,1,4,2,4,1,10
AAA9A0Z9,0,0,0,1,14,24,0,23,0.9395652173913043,0,2,2,4,3,3,0,10
A0ZA0AA9,0,1,1,2,14,30,0,10,-0.315,0,3,3,3,2,2,1,10
Z0A99ZA9,0,0,1,2,19,29,1,21,3.001904761904762,0,4,2,3,4,2,0,9
0AZ0ZAZA,0,0,0,1,15,9,0,4,1.2125,1,2,3,5,3,3,0,8
0Z00AZZA,0,0,0,6,17,18,1,15,0.7966666666666666,0,4,2,3,4,5,0,9
0ZZ0ZAZ9,0,0,1,1,14,11,0,6,-4.09,1,3,1,4,3,3,0,6
ZA0090ZZ,0,0,0,1,19,10,1,2,-0.8,0,3,3,5,1,4,1,9
90AA9Z9Z,0,0,1,1,22,13,0,2,-5.205,0,4,3,3,5,5,1,8
ZA9999A0,0,0,0,2,16,7,0,2,0.8,0,2,1,1,2,3,0,8
09ZA0ZZA,0,0,0,1,14,10,1,6,3.6283333333333334,0,3,4,3,2,3,0,9
Z9A9AA0Z,0,0,1,2,16,16,1,6,2.3866666666666667,1,4,2,1,2,2,0,10
ZZ0Z90Z0,0,0,0,3,10,8,0,4,0.9375,0,1,1,5,2,4,0,8
Z9Z9AAZ0,0,0,1,2,18,9,1,3,1.4133333333333333,0,2,2,3,2,2,1,9
Z0Z09Z99,0,0,1,2,11,10,1,1,1.5,0,3,2,3,3,2,1,8
Z9AZ9Z0Z,0,0,0,2,19,4,0,4,0.2025,0,3,1,2,2,3,1,10
0AZ00Z9Z,0,0,1,1,22,21,1,18,-0.8422222222222222,0,4,2,4,2,1,1,8
9AZZZA90,0,0,0,1,24,13,0,4,-0.415,0,2,2,3,2,2,1,9
9AZAZZA0,0,0,1,1,11,11,0,10,-4.3229999999999995,0,4,2,4,2,2,0,10
Z00Z0000,0,0,0,1,18,18,1,3,4.63,0,2,4,4,2,3,0,8
Z009A9AA,0,0,0,1,11,2,0,1,2.17,1,3,2,4,3,1,1,9
AZ999AAA,0,0,0,1,16,12,1,4,3.8925,1,3,2,5,3,2,0,8
0Z0ZZ9ZA,0,0,0,3,8,5,1,3,5.303333333333334,0,3,1,2,1,4,0,10
ZZZ9Z0A0,0,0,0,1,20,3,1,2,3.665,1,3,2,5,4,3,0,7
0ZAZ9ZZA,0,0,0,1,16,21,1,6,2.1133333333333333,1,3,2,2,3,2,0,10
9Z00900A,0,0,0,2,17,10,0,9,-2.1555555555555554,1,4,2,3,2,5,1,10
A9090A09,0,0,0,1,9,3,0,2,1.745,1,4,2,4,4,3,1,7
09AA090A,0,0,0,1,12,16,0,15,-0.44333333333333336,0,3,3,4,1,3,1,10
A0099Z0Z,0,0,1,1,15,29,0,23,-0.5617391304347826,0,3,4,4,5,4,1,6
AA0A90ZA,0,0,1,1,12,17,1,7,1.2657142857142856,0,4,2,4,2,2,0,9
AZA0AAA0,1,0,0,1,16,21,0,8,3.45375,0,2,1,2,3,3,0,9
9A0000A9,0,0,1,1,18,9,1,5,2.532,0,1,5,3,5,4,1,10
90Z99Z9Z,0,0,0,3,17,13,0,4,-2.4925,1,2,3,5,4,4,1,9
A9ZZZAZZ,0,0,0,1,15,30,0,30,-1.0593333333333335,0,5,2,3,4,3,0,7
A9AZAA0Z,0,0,0,2,12,15,1,11,3.8881818181818186,0,5,2,4,3,5,1,6
AZZZ0A9Z,0,0,0,1,12,2,0,1,2.4,0,2,2,5,3,5,1,10
9ZZ000A0,0,0,1,2,20,25,0,11,-1.0354545454545454,0,4,1,4,2,4,0,10
0999009Z,0,0,0,1,19,21,0,15,0.8,0,4,1,3,4,4,1,8
9Z00ZZAZ,0,0,0,3,14,3,0,2,0.655,1,3,3,4,3,4,1,10
AZ0ZZ090,0,0,0,1,18,22,0,12,1.26,0,5,3,5,4,2,0,9
Z9A90900,0,0,0,2,12,7,0,5,-1.182,1,3,3,4,3,3,0,10
AAZ9Z9ZZ,0,1,0,1,12,29,0,7,0.7685714285714286,0,3,1,3,3,2,0,10
AAA9AZ9Z,0,0,0,3,13,26,0,4,-0.2725,1,3,3,2,1,3,1,5
ZAZ9ZAZA,0,0,0,1,18,16,0,14,-2.812857142857143,0,4,3,3,3,2,0,9
9A000AAA,0,0,1,2,16,4,0,4,-1.2575,0,3,2,4,4,4,1,7
9ZZ99AZZ,0,0,1,1,17,2,0,2,1.46,0,3,2,4,3,3,0,8
999AZZ99,0,0,1,1,16,25,1,2,-1.895,0,2,3,2,4,3,0,7
90099999,0,0,1,1,14,21,1,9,0.5455555555555556,0,3,3,2,3,4,1,10
90A9090Z,0,0,0,1,11,7,0,7,-1.762857142857143,0,2,3,2,2,4,1,8
ZZZ009Z0,0,0,0,2,13,12,1,9,3.606666666666667,0,3,3,2,4,4,1,8
ZA9A09A0,0,0,0,1,7,8,0,5,1.036,0,4,2,3,3,2,0,8
ZA90A0A0,0,0,1,1,16,9,0,8,-0.9275,1,4,2,4,2,2,1,6
9Z0A9000,0,0,0,2,14,24,0,14,-0.37142857142857144,0,1,2,4,2,4,0,7
A9009ZZ9,0,0,0,1,15,25,1,5,1.9579999999999997,1,3,1,5,2,1,1,7
A9A0ZA9A,0,0,0,1,21,24,1,2,2.24,0,3,2,5,5,3,0,7
Z99A9900,0,0,0,1,19,10,0,5,2.4859999999999998,0,1,2,3,3,3,0,7
A0Z9A090,0,0,1,1,19,11,1,4,3.22,0,5,3,3,2,3,0,9
ZA090AZA,0,0,0,2,17,24,0,3,-1.4400000000000002,0,1,3,4,1,3,0,10
99009A9A,0,0,1,3,8,6,0,3,-0.88,1,3,2,4,2,2,1,9
Z0999009,0,0,0,1,10,16,0,8,-1.63,1,5,3,3,2,1,0,8
AZ99909A,0,0,1,2,16,21,0,9,-0.4122222222222222,0,5,2,2,2,2,0,10
ZA0ZZZZ0,0,0,0,2,15,19,0,12,-2.0591666666666666,0,2,2,5,2,4,0,9
Z00090AZ,0,0,1,2,12,23,0,16,0.80375,0,4,2,4,3,4,0,4
0Z999ZZ9,0,0,1,2,13,10,0,4,-1.3825,0,4,5,2,3,3,1,8
Z9AAA99Z,0,0,0,2,21,9,1,9,3.467777777777778,0,3,3,3,3,1,1,7
9ZA09Z0Z,0,0,0,2,11,29,1,7,5.007142857142857,0,5,3,4,3,3,1,8
Z90Z0A9A,0,0,1,1,11,11,1,3,2.8166666666666664,0,5,3,2,3,2,0,10
AZA0A900,0,0,1,2,13,5,0,4,-4.985,1,5,2,3,3,2,0,8
9ZZ90AZA,0,0,0,1,18,8,0,4,-2.4175,0,3,1,5,4,2,0,8
Z9A0090A,0,0,0,2,14,21,0,9,-0.9099999999999999,0,3,4,5,3,3,1,7
9AZ9AZAZ,0,0,1,1,14,8,0,7,-3.704285714285714,0,2,1,4,3,4,0,9
AAAAAZZZ,0,0,0,1,13,5,1,3,1.8966666666666667,0,3,4,2,3,3,0,10
900ZZAZ0,0,0,0,1,16,27,0,20,0.6725,1,3,2,3,4,3,0,10
9AZ99Z90,0,0,0,2,17,7,0,4,0.175,0,2,4,2,2,2,0,8
90ZZZA0A,0,0,0,1,16,19,1,18,1.79,0,2,3,3,3,2,1,9
09AZA9Z0,0,0,0,2,16,22,0,19,-0.5242105263157896,0,4,3,4,4,1,0,8
9ZAA90ZA,0,0,1,2,11,10,0,5,-1.918,1,3,2,4,3,3,0,9
ZZZ99ZAZ,1,0,0,1,16,16,0,6,4.955,1,3,2,5,4,3,1,10
9000AAZ0,0,0,0,3,20,16,1,11,4.364545454545454,0,4,2,2,4,3,1,9
0990099A,0,0,1,3,14,24,1,23,-0.8339130434782609,0,4,2,4,4,1,0,7
9ZA99099,0,0,0,2,15,6,0,5,-3.192,0,2,3,4,2,1,1,9
900AZ090,0,0,1,1,15,8,0,4,-1.6075,0,3,2,3,3,3,0,7
A9Z0AA00,0,0,1,1,15,13,0,5,-1.29,1,5,3,3,2,2,0,7
0A9A00ZZ,0,0,0,1,15,3,0,1,-0.55,1,4,2,3,2,3,1,10
00ZA9A0A,0,0,0,1,15,25,0,16,-1.009375,0,4,2,3,3,1,0,4
ZZ909AAA,0,0,0,1,18,6,1,2,0.245,1,4,3,5,3,4,1,8
9ZA0ZZAZ,0,0,0,1,18,9,0,7,-4.011428571428572,0,3,2,3,3,4,1,7
990ZA90Z,0,0,1,2,14,6,0,4,-1.245,1,4,1,3,2,1,1,9
0AZ09Z09,0,0,1,2,9,16,0,12,-2.828333333333333,0,3,4,5,2,4,1,4
909AAA0Z,0,0,1,1,18,15,0,6,-1.2133333333333334,0,3,1,4,3,3,1,4
0ZZ00A09,0,0,0,1,9,4,0,3,-0.61,0,2,3,5,4,3,0,10
9909AA9A,0,0,1,1,10,21,0,3,2.5466666666666664,1,2,2,3,3,2,1,9
909A09ZZ,0,0,0,2,11,2,0,1,-5.12,0,5,2,2,4,2,0,9
ZZAAZAA9,0,1,0,2,15,9,1,5,4.41,0,5,4,2,2,5,0,10
ZZ00AZ09,0,0,0,1,11,9,1,3,5.703333333333333,0,5,2,3,3,4,1,9
099AAAZ9,0,0,1,2,9,4,1,4,1.15,0,2,4,4,4,4,0,8
9AZA9ZA0,0,0,0,1,14,10,0,10,1.687,1,2,4,4,4,3,0,10
000AA900,0,0,1,2,20,2,0,1,-2.51,0,3,2,3,3,5,0,8
9AAA9A00,0,0,0,1,17,6,0,5,0.892,0,5,2,4,2,2,0,9
A9A9A0Z9,0,0,0,1,14,27,1,22,1.0054545454545456,1,2,1,5,4,5,1,6
ZZ099Z09,0,0,0,1,19,3,0,3,-0.5633333333333334,0,2,1,4,4,3,0,10
0AAA9A9Z,0,0,1,1,25,11,0,3,-2.21,0,4,2,4,2,5,0,8
9Z0009AA,0,0,1,1,19,14,1,3,3.5933333333333333,0,2,3,4,4,2,1,10
Z90ZAZ09,0,0,0,2,19,14,0,4,0.7375,0,2,5,2,2,2,1,10
90990ZA9,0,0,1,3,18,20,1,5,1.524,0,3,3,4,1,3,0,9
Z090ZA0A,0,0,0,3,15,15,0,7,1.3357142857142856,1,2,2,2,4,4,1,9
99AZ00AZ,0,0,0,1,11,26,0,3,0.96,0,3,4,2,3,3,1,6
A9ZZ999A,0,0,0,2,17,9,1,3,5.14,1,4,1,4,3,4,1,10
AA0A999Z,0,0,1,1,17,13,0,3,0.06999999999999999,0,2,2,4,4,3,0,9
AA9A0099,0,0,0,2,23,14,0,3,0.24333333333333332,1,5,2,5,2,4,1,6
Z0ZZZAAA,0,0,1,2,14,25,0,1,-3.48,0,4,2,2,4,3,0,10
9A0Z9ZZ0,0,0,0,2,17,16,1,8,4.205,0,4,3,2,3,4,1,6
ZA9ZZZZZ,0,0,0,1,13,21,0,7,-0.037142857142857144,0,3,1,4,2,5,0,9
ZZ9ZZ900,0,0,0,1,23,19,1,2,3.6,0,2,2,3,3,2,0,7
9009A9ZZ,0,0,1,2,8,5,0,5,-3.18,0,3,1,2,3,3,1,8
ZZ0A0ZZA,0,0,1,3,17,28,0,28,-2.1253571428571427,0,3,1,3,5,2,0,8
A90ZAAZ0,0,1,1,1,12,9,0,7,-0.8385714285714286,1,4,2,5,4,4,0,6
9A9Z0AZA,0,0,0,4,8,16,0,7,0.13142857142857142,0,3,1,4,3,2,1,8
Z9ZZ009Z,0,0,0,4,14,12,1,9,1.828888888888889,1,2,4,2,2,4,0,8
00ZA9Z90,0,0,1,1,17,25,0,21,-1.7042857142857142,0,4,1,5,4,5,0,6
9Z0ZZA0A,0,0,1,1,19,8,1,8,2.99875,0,5,5,1,3,3,0,10
ZA9090Z0,0,0,0,1,14,18,0,15,1.9746666666666668,0,4,3,5,4,3,0,7
99ZA009A,0,0,0,1,11,18,1,17,3.4511764705882353,0,3,5,1,1,2,0,10
0AA090ZZ,0,0,0,3,14,2,0,1,0.2,0,4,2,2,3,5,0,8
A0A09A09,0,0,1,1,12,27,0,17,-1.4652941176470589,1,1,1,4,4,3,1,10
